effect,coef,se,p,horizon,n,p_fdr
roic_value,-4.999816116233205,1.453051093281412,0.0005797641724424736,xret_T+63d,61790,0.00960804147412527
new_highs:sloan_quality,1.4880069688073294,0.43921410762624186,0.0007043374140055936,xret_T+63d,61790,0.011248055066089327
reversal_weekly:reversal_monthly,3.3548179699317826,0.9996131048951921,0.0007904528239075294,xret_T+63d,61790,0.012397876136882978
new_highs:peg_value,-2.408494188204163,0.7278832361186571,0.0009366266488911706,xret_T+63d,61790,0.014603616685374169
debt_reduction,7.772263161882478,2.3542098469754404,0.0009619273054139496,xret_T+63d,61790,0.014736502614917192
new_highs:net_margin,-1.8677202912360915,0.5683628117763029,0.0010157018348241349,xret_T+63d,61790,0.015293567627209117
new_highs:fcf_yield,-1.6256636230394474,0.49580718241171584,0.0010424127091632747,xret_T+63d,61790,0.015606576640029709
darvas:peg_value,-2.3674327924290903,0.7247459781346909,0.0010885925046747829,xret_T+63d,61790,0.01611918251982924
below_200dma:eps_growth,-3.2619870305262575,1.0063192291322802,0.0011890108716735694,xret_T+63d,61790,0.017405798038110307
reversal_weekly:low_beta,1.8733658548795873,0.5805594204851633,0.0012517033035135462,xret_T+63d,61790,0.018222310523525933
coffee_can:bull_cartel,-5.072649639417129,1.598434182191697,0.0015060681190740505,xret_T+63d,61790,0.021221868950588894
net_margin:operating_margin,2.052316620453497,0.6504914110309581,0.001604843900146105,xret_T+63d,61790,0.022339013738608006
darvas:eps_growth,2.3599727417443503,0.7545682945581231,0.001762518183565775,xret_T+63d,61790,0.024063395925885064
darvas:roic_value,2.115342886991693,0.6771961033068326,0.0017860551301512894,xret_T+63d,61790,0.024259047772931173
roce_plus:eps_growth,-3.69206131968533,1.19200385766884,0.0019525467034084598,xret_T+63d,61790,0.026384413146057904
not_distress:reversal_monthly,-2.4103994491071417,0.7815379006371623,0.002041176708935546,xret_T+63d,61790,0.02730203364489931
new_highs:not_distress,1.7890257397436702,0.5885244899733669,0.0023669657775779052,xret_T+63d,61790,0.030723915388757538
below_200dma:roce_plus,3.177455023388533,1.0463267042472788,0.002391267210092091,xret_T+63d,61790,0.03088720146368951
golden_cross:graham_10y,-1.351605847688079,0.450102813208172,0.0026743569042520406,xret_T+63d,61790,0.03423034477819648
not_distress:graham_10y,2.2277475415107686,0.759266258274978,0.003345385405359834,xret_T+63d,61790,0.04100042113080541
new_highs:roic_value,2.0123477821160085,0.6917532287901345,0.0036252375869556624,xret_T+63d,61790,0.04245556018501409
capacity_expansion:fcf_yield,-1.5303187705301506,0.5294644097227472,0.0038485633545581864,xret_T+63d,61790,0.04447992322712448
peg_value:roic_value,-2.88819672059744,0.9997480474457148,0.0038656176163231514,xret_T+63d,61790,0.04447992322712448
small_cap_growth:reversal_monthly,11.00296931030662,3.8464211664299053,0.004228759157689776,xret_T+63d,61790,0.04802922577807137
below_200dma:operating_margin,2.3061893838973084,0.8075619114767275,0.004293623451484632,xret_T+63d,61790,0.04855664289554508
piotroski:bull_cartel,2.423323246905607,0.8798413776906147,0.005882270056261497,xret_T+63d,61790,0.06275215221963176
peg_value:eps_growth,-2.4852415636931706,0.9049852217094984,0.006029585686809045,xret_T+63d,61790,0.06355183313896733
pb_value:low_beta,1.196559894932526,0.4387551388618404,0.0063880099650758075,xret_T+63d,61790,0.06575158694521388
golden_cross:roce_plus,-2.069520013376325,0.7645895278331051,0.006795415317781334,xret_T+63d,61790,0.069505894873554
coffee_can:operating_margin,-4.858343326965272,1.8177703570258439,0.0075244926565005525,xret_T+63d,61790,0.07481901188633569
capacity_expansion:roic_value,1.7104233845734838,0.645926700106442,0.008096600908630605,xret_T+63d,61790,0.07935688945427007
pb_value:eps_growth,2.36739184221165,0.8940918412488289,0.008101329511650341,xret_T+63d,61790,0.07935688945427007
eps_growth:roic_value,2.6888379879986792,1.0378489085663836,0.009575874211942541,xret_T+63d,61790,0.09043881200167957
not_distress:debt_reduction,2.4691943777293948,0.9691422823813246,0.01084002171466329,xret_T+63d,61790,0.1006231087670923
golden_cross:pb_value,-1.1829509579787518,0.46508076282085925,0.01097358737621718,xret_T+63d,61790,0.10090966043729727
magic_formula:pb_value,4.083806592701402,1.6123518495920923,0.011314712141506271,xret_T+63d,61790,0.10247174282809557
capacity_expansion:operating_margin,-1.6122330424050741,0.6380651684743648,0.011512245499679009,xret_T+63d,61790,0.10388618798511708
not_distress:pb_value,1.5390137915181819,0.618314115713701,0.0128085509259827,xret_T+63d,61790,0.11287803240790775
darvas:graham_10y,-1.1447886848838211,0.4604292085679745,0.01290605534116741,xret_T+63d,61790,0.11298158081055192
coffee_can:net_debt_ebitda,9.532507980734676,3.848024590526747,0.013240018102600445,xret_T+63d,61790,0.1147613411195795
darvas:new_highs,0.9401030282461516,0.38355556582777395,0.014245135152240816,xret_T+63d,61790,0.12226687663242525
bull_cartel:pb_value,-2.45390174022473,1.006393326652846,0.014755998866370657,xret_T+63d,61790,0.12583189971807987
piotroski:ev_sales,-2.4595442174635203,1.0177783889619574,0.015667027288037493,xret_T+63d,61790,0.1315391133361025
magic_formula,-4.615689913043048,1.9377839240729757,0.017221585578208295,xret_T+63d,61790,0.14092819255647912
magic_formula:roic_value,-4.615689912953258,1.9377839240656973,0.01722158557995684,xret_T+63d,61790,0.14092819255647912
peg_value:net_debt_ebitda,2.0341446994004864,0.8537498541025288,0.017190845983631964,xret_T+63d,61790,0.14092819255647912
golden_cross:net_margin,-1.2453193823847155,0.5256831711362292,0.017838459887037614,xret_T+63d,61790,0.1450751290195806
ev_ebitda_value:low_beta,1.4109319972006755,0.5994230730021958,0.018581775027487528,xret_T+63d,61790,0.14927736950435863
coffee_can:ps_value,4.056756421490565,1.7344473648568348,0.0193388940326856,xret_T+63d,61790,0.1539516186589926
golden_cross:not_distress,1.2615726213875944,0.5426509805612754,0.02008091986182983,xret_T+63d,61790,0.15841784904497838
piotroski:net_margin,1.8777874604792386,0.8166202298028244,0.021478699794199745,xret_T+63d,61790,0.16548647356057405
sloan_quality:small_cap_growth,5.966143499205874,2.65775402996177,0.02478055786669466,xret_T+63d,61790,0.18393456332039557
not_distress:growth_stocks,-3.785219914775594,1.688100746804374,0.02494231075752449,xret_T+63d,61790,0.18461513720808156
capacity_expansion:graham_10y,-1.1189567352519878,0.5009607415851095,0.02550798118718182,xret_T+63d,61790,0.18807094384983108
debt_reduction:net_debt_ebitda,-2.0046978597684837,0.8999748047554246,0.025913580417623684,xret_T+63d,61790,0.18920466391922303
coffee_can:fcf_margin,3.738771029283731,1.6849385136613557,0.026491066656384964,xret_T+63d,61790,0.19282862055131045
pead_positive_surprise:eps_growth,2.8667647873762228,1.302354388921164,0.027720656332451812,xret_T+63d,61790,0.19795102828187136
golden_cross:sloan_quality,0.9728074889104825,0.4427884483386321,0.02802024170353637,xret_T+63d,61790,0.19954955915896846
below_200dma:not_distress,1.771921120458643,0.808348449557615,0.02837760234167241,xret_T+63d,61790,0.20154981717063827
roce_plus:peg_value,2.40665130006976,1.105633830252613,0.02950173326363222,xret_T+63d,61790,0.20841036769348767
golden_cross:fcf_yield,-0.9916294530790242,0.45661625265637656,0.029878970112290522,xret_T+63d,61790,0.21051092579113778
growth_stocks:fcf_yield,4.960537784346606,2.2992049668864514,0.030966623263075355,xret_T+63d,61790,0.21529565250185637
operating_margin:roic_value,1.994997976214194,0.9269765678182652,0.03138508728783983,xret_T+63d,61790,0.21602310933468363
not_distress:reversal_weekly,3.0696999744663613,1.4344841415224607,0.03236018050256602,xret_T+63d,61790,0.2200929098054136
capacity_expansion:net_debt_ebitda,-1.1544070215489,0.5398698216117015,0.032491894464632215,xret_T+63d,61790,0.2200929098054136
pb_value:peg_value,-1.7817820768693302,0.8368667115504176,0.03324508226712389,xret_T+63d,61790,0.22300879964137688
fcf_margin,3.369930197085673,1.5885718937731355,0.03389166032490779,xret_T+63d,61790,0.226087404952233
operating_margin:net_debt_ebitda,-1.6844653487163677,0.8002233744780874,0.035291836138307296,xret_T+63d,61790,0.23145032638681218
golden_cross:new_highs,0.8536227071336443,0.40778649743849654,0.036321675589544196,xret_T+63d,61790,0.23374053071131837
eps_growth,-3.9906581038587925,1.917186767978975,0.037386549898066064,xret_T+63d,61790,0.23624354671799538
debt_reduction:ev_sales,-2.862532317600216,1.3924533547525348,0.03980687366980574,xret_T+63d,61790,0.2445014268530026
pead_positive_surprise,2.6805944446208976,1.3066243288629353,0.04021421205278195,xret_T+63d,61790,0.24642895060251266
below_200dma:net_debt_ebitda,-1.431062170797269,0.7004071790803891,0.04103402511375933,xret_T+63d,61790,0.25086927186718294
darvas:fcf_yield,-1.0060764355200722,0.49636780656188684,0.04267500460396324,xret_T+63d,61790,0.25831370825119404
below_200dma:debt_reduction,-2.4192786181182546,1.1939838826540279,0.04274185077704767,xret_T+63d,61790,0.25831370825119404
growth_stocks:pb_value,-4.821342338091171,2.425619957686676,0.04684772821454405,xret_T+63d,61790,0.271902563535955
magic_formula:peg_value,5.526355188483184,2.79454906974155,0.04797970974628653,xret_T+63d,61790,0.27664449711480305
magic_formula:net_margin,-3.787307980219289,1.9698403505398685,0.054524375471448075,xret_T+63d,61790,0.29931610284847016
roce_plus,4.795878321034122,2.500498244303421,0.05511493168882363,xret_T+63d,61790,0.30020643521652995
piotroski:operating_margin,-1.6345010074067154,0.8541069836430678,0.05565902703981006,xret_T+63d,61790,0.30020643521652995
graham_10y:fcf_yield,0.9315580153252059,0.48880372447481457,0.05667725367332482,xret_T+63d,61790,0.30283595730717894
darvas:small_cap_growth,5.216138794039599,2.7433756290129088,0.057255156180741146,xret_T+63d,61790,0.30294645890813837
graham_10y:pead_positive_surprise,1.2531056543061567,0.6651466958779841,0.059571223144397896,xret_T+63d,61790,0.3120457120139355
magic_formula:reversal_weekly,5.954079904356321,3.199346896627635,0.06273996899669469,xret_T+63d,61790,0.32294897352613855
piotroski,-3.9141339149558796,2.121983459859099,0.06510101420056133,xret_T+63d,61790,0.3316603774773384
golden_cross:roic_value,1.1835192737201736,0.6419246178837374,0.06522622434672956,xret_T+63d,61790,0.3316603774773384
small_cap_growth:ev_ebitda_value,-9.014058680296655,4.889680699055164,0.06525806104266374,xret_T+63d,61790,0.3316603774773384
piotroski:small_cap_growth,-5.403873003485242,2.952809633724769,0.06723822273573049,xret_T+63d,61790,0.33683026028260427
darvas:roce_plus,-1.6761681040146157,0.9185778970780569,0.06803990054578297,xret_T+63d,61790,0.3382738451662984
ev_sales,3.7109014481568265,2.0373517318538683,0.06854093062704107,xret_T+63d,61790,0.33889158662754754
coffee_can:roic_value,-7.193511140598183,3.979504353778392,0.0706625527332283,xret_T+63d,61790,0.34514925797730844
low_beta:net_debt_ebitda,-0.8818903365862862,0.4906527080159947,0.07227499925283727,xret_T+63d,61790,0.34936005714176055
new_highs:below_200dma,-1.052348745109133,0.588582623533475,0.07378614657047372,xret_T+63d,61790,0.3535027203876332
golden_cross:operating_margin,-0.9595145531287275,0.5398126050509201,0.07548672718060391,xret_T+63d,61790,0.3591340332983583
bull_cartel:sloan_quality,-1.8804988415791712,1.0595000627021445,0.07591561918299262,xret_T+63d,61790,0.3591340332983583
roce_plus:not_distress,1.48225496521309,0.8342325139959199,0.07560299970424691,xret_T+63d,61790,0.3591340332983583
net_margin:net_debt_ebitda,1.4157091902324346,0.7972875437052951,0.07578947254295083,xret_T+63d,61790,0.3591340332983583
reversal_monthly:pead_positive_surprise,-1.0396448979079935,0.5963115943148446,0.0812534460722022,xret_T+63d,61790,0.3769416028173465
new_highs:magic_formula,2.2481771675514692,1.2928226391207105,0.08204039610466368,xret_T+63d,61790,0.3770109437082855
magic_formula:ps_value,-4.582856631671489,2.6832165678023325,0.08764168576193547,xret_T+63d,61790,0.39007681352528417
golden_cross:bull_cartel,-1.400886015967233,0.821626221419704,0.08819140353344362,xret_T+63d,61790,0.39086136407414207
pb_value,-1.750160665307132,1.0293423313649765,0.08908000828174857,xret_T+63d,61790,0.39317558094205607
operating_margin,-2.4062689156874937,1.4316996666816375,0.09281966869993842,xret_T+63d,61790,0.402208146433422
darvas:ev_sales,-1.383301960165733,0.8252682437172268,0.09370203041127968,xret_T+63d,61790,0.40294230300026984
magic_formula:small_cap_growth,6.019199695904578,3.6012811884990605,0.09464169194112033,xret_T+63d,61790,0.4035288968686927
not_distress:net_margin,-1.3718608524894875,0.8283917151668931,0.09771102082400338,xret_T+63d,61790,0.41393655927853523
golden_cross:fcf_margin,-0.851428222570682,0.5186575560873012,0.10067293627089363,xret_T+63d,61790,0.42240953355701394
peg_value,1.522204898420225,0.9309957296175192,0.10204299510628703,xret_T+63d,61790,0.42316330774223115
sloan_quality:debt_reduction,-1.545606648715593,0.9443450998623302,0.10169382783316697,xret_T+63d,61790,0.42316330774223115
pead_positive_surprise:peg_value,1.5222048986559946,0.9309957296276803,0.1020429950569422,xret_T+63d,61790,0.42316330774223115
operating_margin:ev_ebitda_value,-1.5643614694788635,0.957322195206393,0.10223757629142971,xret_T+63d,61790,0.42316330774223115
capacity_expansion:reversal_monthly,-0.8910371642897738,0.5480005361954796,0.10395420024441511,xret_T+63d,61790,0.4240855938796014
magic_formula:reversal_monthly,-2.1274406656958775,1.313905328133596,0.10540994182791945,xret_T+63d,61790,0.4261882897909795
darvas:ps_value,1.3624835030670357,0.8448773058383103,0.10682259763428088,xret_T+63d,61790,0.4290816231194057
golden_cross:below_200dma,1.033523216893902,0.6427881449648631,0.10786248037349623,xret_T+63d,61790,0.43101161857822995
golden_cross:capacity_expansion,0.792411343944395,0.4928766978524881,0.10789490731388304,xret_T+63d,61790,0.43101161857822995
roce_plus:reversal_weekly,-2.732012009099726,1.7001042455072906,0.10806153122887525,xret_T+63d,61790,0.43101161857822995
below_200dma,-1.0529688305608613,0.6584997284301035,0.10981123427109885,xret_T+63d,61790,0.4331625782999184
new_highs:pead_positive_surprise,-1.0350838838895484,0.6544349724368291,0.1137306064072488,xret_T+63d,61790,0.44418546044120466
new_highs:bull_cartel,1.3962100430521178,0.8838197534982268,0.11416522214418456,xret_T+63d,61790,0.44463116263037566
sloan_quality:net_debt_ebitda,-0.8899376907499554,0.5691900800660726,0.11793131927646118,xret_T+63d,61790,0.4515318223695823
net_margin:roic_value,-1.5599418929800573,0.9978153403455241,0.11796857849644218,xret_T+63d,61790,0.4515318223695823
magic_formula:fcf_yield,2.440548058724083,1.5785736817981415,0.12209337738339635,xret_T+63d,61790,0.45893872953673237
sloan_quality:reversal_monthly,-0.7462372067976942,0.48209744223437795,0.12164708593337002,xret_T+63d,61790,0.45893872953673237
sloan_quality:low_beta,-0.6405651558808196,0.42072893562544794,0.12788066083472827,xret_T+63d,61790,0.47206664140542076
graham_10y:ps_value,1.3719199092691485,0.9011700674021852,0.12791483186469466,xret_T+63d,61790,0.47206664140542076
reversal_weekly:net_margin,-1.655591742233545,1.0934290208320279,0.1299933213405883,xret_T+63d,61790,0.47906629612930096
ev_ebitda_value:fcf_margin,1.282907437202845,0.8544286140521835,0.1332314673851965,xret_T+63d,61790,0.4848233986528858
sloan_quality:not_distress,0.9868682029901416,0.6603693443468709,0.13506625413285964,xret_T+63d,61790,0.4856349017934071
bull_cartel:reversal_weekly,2.7383762152521953,1.8355831239154534,0.13574396808457054,xret_T+63d,61790,0.48709392769381754
net_margin:fcf_margin,1.0310880896077752,0.693965790920515,0.13733442549734262,xret_T+63d,61790,0.4896836416583191
roce_plus:fcf_yield,1.233410952409351,0.8309587604684194,0.1377233304739913,xret_T+63d,61790,0.4904067240526582
sloan_quality:ev_sales,1.2909085335916457,0.8814211198583471,0.14303653616402812,xret_T+63d,61790,0.5025350303896188
fcf_yield,1.931891399934075,1.3267768683249799,0.14537089366660233,xret_T+63d,61790,0.5051347727191985
piotroski:debt_reduction,1.3948647402463745,0.95918389076781,0.1458852227853169,xret_T+63d,61790,0.5051347727191985
not_distress:capacity_expansion,0.8368251096613363,0.5824130709419311,0.15076799379667427,xret_T+63d,61790,0.510610144708512
golden_cross:piotroski,-0.9178444109591082,0.6429336576572544,0.15341046324787855,xret_T+63d,61790,0.515607870737449
small_cap_growth:eps_growth,-6.255217021049184,4.396743164378496,0.15482508509501286,xret_T+63d,61790,0.5166872389435027
darvas:debt_reduction,-1.2884287270065284,0.9108759814709865,0.15721687030881754,xret_T+63d,61790,0.5178330665796678
eps_growth:net_debt_ebitda,-1.2016534763741267,0.8523391094747338,0.158589806432875,xret_T+63d,61790,0.5204036612087493
pead_positive_surprise:fcf_margin,-0.9895773291170666,0.7026438543788736,0.1590237263441585,xret_T+63d,61790,0.5211785061154947
net_margin,2.0113068695340655,1.4314305601730042,0.15999075702893994,xret_T+63d,61790,0.5220491137197955
magic_formula:operating_margin,3.1179182493058772,2.2176471774603974,0.15973666926477392,xret_T+63d,61790,0.5220491137197955
debt_reduction:net_margin,-1.727405019967956,1.2281601283194636,0.15957623627062467,xret_T+63d,61790,0.5220491137197955
sloan_quality:operating_margin,-0.868585728398489,0.6188188034678007,0.16043238317174768,xret_T+63d,61790,0.5221416582111365
pead_positive_surprise:pb_value,-0.9881599169814628,0.7055053355047741,0.16132136137373954,xret_T+63d,61790,0.5228558268386269
coffee_can:net_margin,2.6610335029987375,1.9152258265230007,0.1647081766510351,xret_T+63d,61790,0.5292756652139969
coffee_can:not_distress,1.6805150024674982,1.2139818174925596,0.166266620972794,xret_T+63d,61790,0.5304025983817339
bull_cartel:graham_10y,1.5427913236307635,1.1141558795629583,0.16613881659094876,xret_T+63d,61790,0.5304025983817339
pead_positive_surprise:ps_value,1.9237864858272085,1.3957450123734867,0.16810379885854188,xret_T+63d,61790,0.5328458887917048
capacity_expansion,1.5048976020159142,1.0952866274176511,0.1694491155598271,xret_T+63d,61790,0.5340890185408426
not_distress:ps_value,-1.239830533973901,0.9106402395364998,0.17335786707819578,xret_T+63d,61790,0.5412257946273028
low_beta:ev_sales,0.9778547007929989,0.7185631698704494,0.17356197209110846,xret_T+63d,61790,0.5412257946273028
darvas:net_debt_ebitda,-0.7043890448189436,0.5200669712024265,0.17560245863518564,xret_T+63d,61790,0.5447119080125361
sloan_quality:roic_value,0.9722464933412363,0.7222570017921439,0.17826297220670528,xret_T+63d,61790,0.5500395325731428
darvas:growth_stocks,2.5605130797682447,1.903977655114589,0.17868237753017235,xret_T+63d,61790,0.5506760991719347
magic_formula:ev_sales,4.186416833635501,3.1359372412080613,0.18188254425453776,xret_T+63d,61790,0.5559866637015163
ps_value:eps_growth,-2.1893600143911227,1.6530117663062405,0.18534789954576725,xret_T+63d,61790,0.5645759365211628
piotroski:ps_value,1.3905504966458824,1.0638577331077528,0.19118447975343789,xret_T+63d,61790,0.57065275046139
coffee_can:reversal_monthly,-1.8752806650681602,1.4430171844824031,0.19375342014307628,xret_T+63d,61790,0.57065275046139
coffee_can:ev_ebitda_value,-2.5339476652868287,1.9380516231338418,0.1910525575641605,xret_T+63d,61790,0.57065275046139
graham_10y:reversal_weekly,1.2094056824401784,0.927328294722717,0.1921712369705495,xret_T+63d,61790,0.57065275046139
graham_10y:ev_sales,-1.2221705950000885,0.9361003438091234,0.1916893523372607,xret_T+63d,61790,0.57065275046139
pead_positive_surprise:operating_margin,0.974730155535655,0.7442653702863231,0.19031289518028183,xret_T+63d,61790,0.57065275046139
low_beta:eps_growth,-0.9612985710613874,0.7407237262205344,0.19436195399553569,xret_T+63d,61790,0.5709517823614677
new_highs:small_cap_growth,3.3709702661165206,2.6253710836131328,0.19914278242461303,xret_T+63d,61790,0.5753741575535695
growth_stocks:fcf_margin,-3.120442154236629,2.444301859892134,0.20173679670076206,xret_T+63d,61790,0.578429226666494
below_200dma:growth_stocks,4.05593212744606,3.18070946341852,0.20225054128567577,xret_T+63d,61790,0.5792719307475606
golden_cross:pead_positive_surprise,-0.8077196227828009,0.6346419529847961,0.20311847156760654,xret_T+63d,61790,0.5798669258728529
eps_growth:ev_sales,1.9212432308930718,1.5178906197823891,0.20560892941797226,xret_T+63d,61790,0.5811185804209146
sloan_quality:ps_value,-1.10348212337424,0.8822879833869087,0.2110420713504958,xret_T+63d,61790,0.5897536451566899
magic_formula:eps_growth,-2.745374993482013,2.2152087567824115,0.215223258758086,xret_T+63d,61790,0.595082147772882
roce_plus:ps_value,-1.683283061439171,1.357123410623687,0.21485276619594929,xret_T+63d,61790,0.595082147772882
darvas:bull_cartel,-1.13092690037672,0.9203973170805799,0.2191701591175782,xret_T+63d,61790,0.6022037218715522
small_cap_growth:fcf_yield,-3.7189663004278306,3.0237614368674928,0.21872933872042755,xret_T+63d,61790,0.6022037218715522
coffee_can:low_beta,-1.5818276064958254,1.2895988499176638,0.21997131962069327,xret_T+63d,61790,0.6037754450005487
peg_value:fcf_margin,1.1845928119982179,0.9791401183928689,0.22634424079848336,xret_T+63d,61790,0.6135068825241556
below_200dma:graham_10y,0.8750855221957702,0.7252169329074801,0.22756562884138143,xret_T+63d,61790,0.6137517215936951
new_highs:piotroski,-0.8689033010026999,0.7229228734019961,0.22939032215493071,xret_T+63d,61790,0.6146224586652358
small_cap_growth:pb_value,3.984352914714251,3.3167071974566777,0.2296357204674201,xret_T+63d,61790,0.6146224586652358
darvas:piotroski,-0.8318896047241381,0.6975804952165189,0.23305128336355374,xret_T+63d,61790,0.617026200621045
reversal_weekly:ev_sales,-1.9719911314798835,1.6594568046907152,0.23470132808896615,xret_T+63d,61790,0.617026200621045
debt_reduction:eps_growth,-1.6676841079863391,1.4166898153930467,0.23912784094938566,xret_T+63d,61790,0.6226302973336276
roce_plus:pead_positive_surprise,1.2270448970060601,1.043696673130413,0.239725993942981,xret_T+63d,61790,0.6229566016171153
below_200dma:bull_cartel,1.2965929046814741,1.1131941946077852,0.2441202155367419,xret_T+63d,61790,0.6294097533652788
reversal_weekly:peg_value,1.6029617693384115,1.3783486673234597,0.24484649628832778,xret_T+63d,61790,0.6294218882030931
reversal_monthly:eps_growth,1.0080850101673113,0.867208506754813,0.24505343429659632,xret_T+63d,61790,0.6294218882030931
graham_10y:roic_value,-0.9381575845491552,0.8122227169356651,0.2480700851828348,xret_T+63d,61790,0.6332134378704455
net_debt_ebitda:ev_sales,-1.2969336701724485,1.1303775115741037,0.2512388126261096,xret_T+63d,61790,0.6390099143530875
pb_value:fcf_margin,-0.6978804281968669,0.6105326734609302,0.2530103141243232,xret_T+63d,61790,0.6410405554976842
roce_plus:debt_reduction,-1.5078328762636668,1.321501288690277,0.2538699526376913,xret_T+63d,61790,0.6420437069436926
roic_value:ev_sales,-1.393402433264895,1.231681288539774,0.25792836898802807,xret_T+63d,61790,0.647277383127099
piotroski:fcf_margin,-0.8294210408488756,0.7408349123584542,0.2628944571178957,xret_T+63d,61790,0.6500252523941441
coffee_can:peg_value,1.8793912561006194,1.67725878850037,0.2624949672942264,xret_T+63d,61790,0.6500252523941441
sloan_quality:ev_ebitda_value,-0.7898815230417253,0.7078751154476371,0.264486906370774,xret_T+63d,61790,0.6525496238642223
growth_stocks:small_cap_growth,5.0530405554472075,4.544294781143835,0.26615851598793916,xret_T+63d,61790,0.6554464389048782
capacity_expansion:growth_stocks,-1.8993702477780527,1.7129490272411638,0.26750327967036736,xret_T+63d,61790,0.6563046014259013
not_distress:small_cap_growth,3.48432020499534,3.160063186042748,0.2701961621189889,xret_T+63d,61790,0.6610491956881499
coffee_can:pead_positive_surprise,2.0566401617354693,1.8750258349933662,0.27270275430353696,xret_T+63d,61790,0.6616472162978574
new_highs:operating_margin,-0.6378421632597666,0.5948598384140276,0.2836049638765832,xret_T+63d,61790,0.6700970823437111
magic_formula:low_beta,-1.340362098696986,1.245537249558224,0.2818683670624321,xret_T+63d,61790,0.6700970823437111
reversal_weekly:pead_positive_surprise,-1.2367149295059758,1.1523209750519734,0.2831642396023736,xret_T+63d,61790,0.6700970823437111
below_200dma:coffee_can,1.8288424418235119,1.7117367723067527,0.28533409173287494,xret_T+63d,61790,0.6718993134192364
not_distress:net_debt_ebitda,-0.6400691816781464,0.6012277692402056,0.2870553996417329,xret_T+63d,61790,0.6729457100142048
golden_cross:ev_ebitda_value,0.6577781196261072,0.6333344189943281,0.2989930155552344,xret_T+63d,61790,0.6849451591713879
small_cap_growth:low_beta,2.723656660994526,2.625474537075455,0.2995513633661889,xret_T+63d,61790,0.6851717382551283
reversal_weekly:fcf_margin,-1.364613749263559,1.3291510472374313,0.30457083245477523,xret_T+63d,61790,0.690063751950415
new_highs:ps_value,0.8476174485431911,0.8261983831490435,0.3049270104144842,xret_T+63d,61790,0.6902772100018607
low_beta:roic_value,0.671285925561367,0.6556117852903164,0.30587889427466797,xret_T+63d,61790,0.6918376707414164
below_200dma:pead_positive_surprise,-0.8793020849329118,0.869823099643165,0.31206544224979815,xret_T+63d,61790,0.696706889457266
sloan_quality:peg_value,-0.8444959161150307,0.8342623640071206,0.3114106060584715,xret_T+63d,61790,0.696706889457266
bull_cartel:ev_ebitda_value,1.4947681429343471,1.482242705082186,0.3132383220714192,xret_T+63d,61790,0.698293552164289
reversal_monthly:ps_value,0.8781688223635753,0.8731465064096129,0.3145348948644847,xret_T+63d,61790,0.6999995337566868
fcf_yield:roic_value,-0.6702265163014929,0.6685096241022814,0.3160692267698826,xret_T+63d,61790,0.701636404834575
reversal_weekly:debt_reduction,-1.8892140285671772,1.9007335635053608,0.3202523581130232,xret_T+63d,61790,0.7055727120633914
coffee_can:magic_formula,2.367461221297881,2.3839456570068216,0.3206684211418205,xret_T+63d,61790,0.7058991559805321
small_cap_growth:pead_positive_surprise,5.271389468569325,5.321580211448312,0.32189634917416954,xret_T+63d,61790,0.7061396252357788
peg_value:fcf_yield,-0.8706197390037415,0.8783405457037546,0.32158315604999144,xret_T+63d,61790,0.7061396252357788
pead_positive_surprise:low_beta,0.5900001306077589,0.5974684925671383,0.3233975876730927,xret_T+63d,61790,0.7077679763443516
debt_reduction:operating_margin,1.285294783944499,1.3081400157703447,0.3258358093245073,xret_T+63d,61790,0.7095680641075014
bull_cartel:eps_growth,1.0612931182218281,1.0875710793648665,0.3291447817148838,xret_T+63d,61790,0.7111558161592589
roce_plus:capacity_expansion,-0.7845943591123997,0.8060162329504514,0.33034334686107514,xret_T+63d,61790,0.7111558161592589
reversal_monthly:net_debt_ebitda,-0.5877402422201621,0.600981315702441,0.32809035942519205,xret_T+63d,61790,0.7111558161592589
growth_stocks,6.3580059782488005,6.550094945581024,0.3317107102228578,xret_T+63d,61790,0.7117733887925328
piotroski:capacity_expansion,-0.6583870865630865,0.6791008222518216,0.3322966325102431,xret_T+63d,61790,0.7124504692143944
below_200dma:ev_ebitda_value,-0.9252981483732323,0.9584607917202136,0.33434444921869455,xret_T+63d,61790,0.714038337869155
debt_reduction:ps_value,1.3606126966763763,1.4145583433890387,0.3361179418974999,xret_T+63d,61790,0.7151637674037777
graham_10y:small_cap_growth,-2.498001601921439,2.603697471548218,0.3373545194799329,xret_T+63d,61790,0.7157239604103246
roce_plus:pb_value,0.8898473653586004,0.9365388400108494,0.3420387600066601,xret_T+63d,61790,0.7226668182228092
new_highs:capacity_expansion,0.4678703419389196,0.49503883119085845,0.34459839761115285,xret_T+63d,61790,0.723141629509523
magic_formula:not_distress,-1.3388757248491754,1.4164311101297236,0.34453334188999807,xret_T+63d,61790,0.723141629509523
capacity_expansion:eps_growth,-0.6790869245721481,0.7186612365732739,0.3446929361153551,xret_T+63d,61790,0.723141629509523
sloan_quality:fcf_yield,-0.45354184564772815,0.4809599444125993,0.34568449958544845,xret_T+63d,61790,0.7240688842668177
magic_formula:graham_10y,1.1158918907473492,1.1879542258202556,0.347556653564422,xret_T+63d,61790,0.725914368198127
pead_positive_surprise:fcf_yield,0.5825682572501253,0.6216728090353413,0.3487082235580323,xret_T+63d,61790,0.7263606079647551
